appointment_id,date,day_of_week,hour_of_day,barber_id,service_type,service_duration_min,booking_channel,lead_time_days,is_returning_customer,previous_no_shows,total_previous_visits,reminder_sent,no_show
APT-0826,2026-09-26,5,0.33333333333333326,2,1,30,1,0.5714285714285714,0,0.0,0.0,1,1
APT-0827,2026-09-29,1,0.5555555555555554,2,0,20,0,0.07142857142857142,1,0.5,0.5263157894736842,1,0
APT-0828,2026-09-30,2,0.11111111111111116,1,2,45,2,0.8571428571428571,1,0.5,0.21052631578947367,1,1
APT-0829,2026-09-30,2,0.7777777777777777,2,1,30,0,0.3571428571428571,1,1.0,0.6842105263157894,1,0
APT-0830,2026-09-30,2,0.7777777777777777,1,2,45,2,0.5714285714285714,0,0.0,0.0,1,1
APT-0831,2026-10-01,3,0.2222222222222221,2,1,30,1,0.9285714285714285,1,0.0,0.7894736842105263,1,0
APT-0832,2026-10-03,5,0.4444444444444444,0,1,30,0,0.14285714285714285,0,0.0,0.0,1,0
APT-0833,2026-10-03,5,0.33333333333333326,1,1,30,1,0.42857142857142855,1,1.0,0.42105263157894735,1,1
APT-0834,2026-10-03,5,0.0,2,1,30,1,0.21428571428571427,0,0.0,0.0,0,1
APT-0835,2026-10-05,0,0.11111111111111116,1,1,30,1,0.07142857142857142,1,0.5,0.894736842105263,0,1
APT-0836,2026-10-05,0,1.0,0,0,20,1,0.6428571428571428,1,0.0,0.9473684210526315,1,1
APT-0837,2026-10-05,0,0.4444444444444444,1,0,20,1,0.0,0,0.0,0.0,1,1
APT-0838,2026-10-06,1,0.11111111111111116,2,0,20,0,0.7142857142857142,1,0.0,0.42105263157894735,1,0
APT-0839,2026-10-06,1,0.0,0,2,45,2,0.6428571428571428,0,0.0,0.0,0,1
APT-0840,2026-10-09,4,0.33333333333333326,2,2,45,2,0.42857142857142855,1,0.5,0.3684210526315789,0,1
APT-0841,2026-10-09,4,1.0,2,1,30,1,0.42857142857142855,1,0.0,0.10526315789473684,1,1
APT-0842,2026-10-09,4,0.33333333333333326,2,1,30,0,0.7142857142857142,1,1.0,0.47368421052631576,1,1
APT-0843,2026-10-10,5,1.0,0,1,30,1,0.07142857142857142,1,1.0,0.42105263157894735,0,1
APT-0844,2026-10-10,5,0.4444444444444444,2,0,20,0,0.5714285714285714,1,0.5,0.2631578947368421,1,0
APT-0845,2026-10-12,0,0.7777777777777777,0,1,30,2,0.14285714285714285,1,1.0,1.0,1,1
APT-0846,2026-10-14,2,0.7777777777777777,3,0,20,0,0.0,1,0.0,0.7368421052631579,1,0
APT-0847,2026-10-16,4,0.0,2,0,20,0,0.21428571428571427,0,0.0,0.0,1,1
APT-0848,2026-10-17,5,0.0,0,0,20,0,0.21428571428571427,0,0.0,0.0,0,1
APT-0849,2026-10-20,1,1.0,2,1,30,1,0.14285714285714285,1,1.0,0.3684210526315789,1,1
APT-0850,2026-10-20,1,1.0,1,1,30,1,0.5,0,0.0,0.0,1,1
APT-0851,2026-10-20,1,0.11111111111111116,1,1,30,1,0.3571428571428571,0,0.0,0.0,0,1
APT-0852,2026-10-21,2,0.6666666666666665,1,2,45,0,0.8571428571428571,0,0.0,0.0,1,1
APT-0853,2026-10-21,2,1.0,2,0,20,2,0.5714285714285714,0,0.0,0.0,1,1
APT-0854,2026-10-21,2,1.0,2,0,20,0,0.6428571428571428,0,0.0,0.0,1,1
APT-0855,2026-10-22,3,0.2222222222222221,3,0,20,0,0.7857142857142857,1,0.0,0.05263157894736842,1,0
APT-0856,2026-10-28,2,0.8888888888888888,0,0,20,1,0.6428571428571428,1,0.5,0.894736842105263,1,1
APT-0857,2026-10-29,3,0.6666666666666665,2,1,30,1,0.07142857142857142,1,0.0,0.05263157894736842,1,0
APT-0858,2026-10-29,3,1.0,2,1,30,1,0.14285714285714285,1,0.5,0.3684210526315789,1,1
APT-0859,2026-10-31,5,0.11111111111111116,2,1,30,0,0.2857142857142857,1,0.0,0.7894736842105263,1,0
APT-0860,2026-11-02,0,0.6666666666666665,1,1,30,1,0.21428571428571427,1,0.5,0.5789473684210527,0,1
APT-0861,2026-11-02,0,0.0,1,1,30,0,0.7857142857142857,0,0.0,0.0,0,1
APT-0862,2026-11-03,1,0.33333333333333326,2,0,20,1,0.3571428571428571,1,0.0,0.9473684210526315,1,0
APT-0863,2026-11-04,2,0.0,1,1,30,0,0.7142857142857142,1,1.0,0.7368421052631579,1,1
APT-0864,2026-11-05,3,0.4444444444444444,0,1,30,1,0.21428571428571427,1,0.0,0.2631578947368421,1,0
APT-0865,2026-11-07,5,0.8888888888888888,1,1,30,0,0.7857142857142857,0,0.0,0.0,0,1
APT-0866,2026-11-10,1,0.6666666666666665,0,1,30,0,0.07142857142857142,1,0.0,0.7368421052631579,1,0
APT-0867,2026-11-13,4,0.33333333333333326,0,1,30,0,0.2857142857142857,0,0.0,0.0,1,0
APT-0868,2026-11-13,4,0.4444444444444444,0,1,30,1,0.7857142857142857,0,0.0,0.0,0,1
APT-0869,2026-11-14,5,0.33333333333333326,2,1,30,0,0.2857142857142857,1,0.5,0.5263157894736842,1,0
APT-0870,2026-11-14,5,0.7777777777777777,3,2,45,1,0.5714285714285714,1,0.0,0.15789473684210525,1,1
APT-0871,2026-11-17,1,0.2222222222222221,1,1,30,0,0.21428571428571427,1,0.5,0.3684210526315789,1,0
APT-0872,2026-11-17,1,0.0,0,1,30,0,0.6428571428571428,1,0.5,1.0,1,1
APT-0873,2026-11-17,1,0.5555555555555554,2,1,30,1,0.42857142857142855,1,0.5,0.3684210526315789,1,0
APT-0874,2026-11-18,2,0.8888888888888888,0,1,30,0,0.6428571428571428,1,0.5,0.7894736842105263,1,1
APT-0875,2026-11-18,2,0.4444444444444444,3,0,20,1,0.3571428571428571,1,1.0,0.7368421052631579,1,1
APT-0876,2026-11-18,2,0.2222222222222221,1,1,30,1,0.42857142857142855,1,0.5,0.47368421052631576,0,1
APT-0877,2026-11-20,4,0.0,0,2,45,1,0.3571428571428571,0,0.0,0.0,0,1
APT-0878,2026-11-21,5,1.0,1,2,45,1,0.3571428571428571,1,1.0,0.5789473684210527,1,1
APT-0879,2026-11-21,5,0.7777777777777777,1,0,20,0,0.5,1,1.0,0.631578947368421,0,1
APT-0880,2026-11-23,0,0.11111111111111116,2,1,30,0,0.07142857142857142,0,0.0,0.0,1,1
APT-0881,2026-11-23,0,0.0,0,1,30,0,0.5714285714285714,1,0.0,0.9473684210526315,1,1
APT-0882,2026-11-23,0,0.11111111111111116,3,1,30,2,0.21428571428571427,1,1.0,0.2631578947368421,1,1
APT-0883,2026-11-23,0,0.33333333333333326,2,0,20,0,0.0,1,0.5,0.5789473684210527,1,0
APT-0884,2026-11-24,1,0.8888888888888888,3,1,30,0,0.42857142857142855,0,0.0,0.0,1,1
APT-0885,2026-11-25,2,0.11111111111111116,3,0,20,1,0.42857142857142855,1,0.5,0.7368421052631579,1,1
APT-0886,2026-11-27,4,0.8888888888888888,0,1,30,1,0.5,1,1.0,0.631578947368421,1,1
APT-0887,2026-11-30,0,0.0,1,1,30,2,1.0,1,1.0,0.10526315789473684,0,1
APT-0888,2026-11-30,0,0.7777777777777777,2,1,30,0,0.2857142857142857,0,0.0,0.0,1,1
APT-0889,2026-12-04,4,0.2222222222222221,1,1,30,2,0.9285714285714285,1,1.0,0.47368421052631576,1,1
APT-0890,2026-12-07,0,1.0,0,0,20,1,0.3571428571428571,1,0.5,0.894736842105263,0,1
APT-0891,2026-12-07,0,0.4444444444444444,0,0,20,1,0.21428571428571427,0,0.0,0.0,0,1
APT-0892,2026-12-08,1,0.2222222222222221,0,1,30,0,0.5,0,0.0,0.0,1,1
APT-0893,2026-12-09,2,0.2222222222222221,3,1,30,0,0.14285714285714285,1,0.0,0.3684210526315789,1,0
APT-0894,2026-12-11,4,0.8888888888888888,1,2,45,0,0.9285714285714285,1,0.5,0.21052631578947367,1,1
APT-0895,2026-12-12,5,0.4444444444444444,2,1,30,1,0.2857142857142857,1,1.0,0.5263157894736842,1,1
APT-0896,2026-12-14,0,0.33333333333333326,3,0,20,0,0.0,1,1.0,0.15789473684210525,1,0
APT-0897,2026-12-15,1,0.7777777777777777,0,1,30,0,0.42857142857142855,1,0.0,0.21052631578947367,1,0
APT-0898,2026-12-16,2,0.5555555555555554,2,0,20,0,0.07142857142857142,1,0.0,0.9473684210526315,1,0
APT-0899,2026-12-18,4,0.6666666666666665,0,0,20,2,0.07142857142857142,0,0.0,0.0,1,1
APT-0900,2026-12-18,4,0.4444444444444444,0,1,30,0,0.0,1,1.0,0.42105263157894735,1,0
APT-0901,2026-12-18,4,0.0,0,0,20,0,0.7857142857142857,1,0.0,0.47368421052631576,1,1
APT-0902,2026-12-23,2,0.0,1,0,20,1,0.0,1,1.0,0.42105263157894735,1,1
APT-0903,2026-12-23,2,0.0,1,1,30,2,0.3571428571428571,1,1.0,0.8421052631578947,1,1
APT-0904,2026-12-24,3,0.5555555555555554,1,0,20,1,0.2857142857142857,0,0.0,0.0,1,1
APT-0905,2026-12-24,3,0.5555555555555554,0,1,30,1,0.7857142857142857,1,1.0,0.6842105263157894,1,1
APT-0906,2026-12-24,3,0.7777777777777777,0,1,30,0,0.7857142857142857,1,0.0,0.5789473684210527,1,0
APT-0907,2026-12-25,4,0.8888888888888888,2,2,45,0,0.8571428571428571,1,0.5,0.5789473684210527,1,1
APT-0908,2026-12-26,5,0.11111111111111116,0,2,45,0,0.2857142857142857,0,0.0,0.0,1,1
APT-0909,2026-12-28,0,1.0,2,1,30,0,0.2857142857142857,1,0.0,0.7894736842105263,1,0
APT-0910,2026-12-28,0,1.0,3,0,20,0,0.6428571428571428,0,0.0,0.0,1,1
APT-0911,2026-12-28,0,0.6666666666666665,2,1,30,1,0.07142857142857142,1,0.0,0.3684210526315789,1,0
APT-0912,2026-12-30,2,0.5555555555555554,1,0,20,0,0.07142857142857142,1,0.0,0.3684210526315789,1,0
APT-0913,2026-12-31,3,0.11111111111111116,2,1,30,1,0.8571428571428571,1,0.0,0.7894736842105263,1,1
APT-0914,2027-01-02,5,0.11111111111111116,2,0,20,0,0.0,0,0.0,0.0,0,1
APT-0915,2027-01-02,5,0.0,3,1,30,2,0.21428571428571427,1,1.0,0.47368421052631576,1,1
APT-0916,2027-01-02,5,0.6666666666666665,3,1,30,2,0.14285714285714285,0,0.0,0.0,1,1
APT-0917,2027-01-04,0,0.4444444444444444,1,2,45,0,0.07142857142857142,0,0.0,0.0,1,0
APT-0918,2027-01-05,1,0.11111111111111116,2,1,30,0,0.9285714285714285,1,0.0,0.2631578947368421,0,1
APT-0919,2027-01-05,1,0.11111111111111116,2,1,30,2,0.14285714285714285,1,1.0,0.42105263157894735,0,1
APT-0920,2027-01-06,2,0.0,0,1,30,2,0.2857142857142857,0,0.0,0.0,1,1
APT-0921,2027-01-07,3,0.6666666666666665,1,0,20,0,0.14285714285714285,1,0.5,0.5789473684210527,1,0
APT-0922,2027-01-08,4,0.6666666666666665,2,1,30,0,0.3571428571428571,1,1.0,0.894736842105263,0,1
APT-0923,2027-01-09,5,0.6666666666666665,2,0,20,2,0.5714285714285714,1,0.5,0.8421052631578947,0,1
APT-0924,2027-01-09,5,0.11111111111111116,1,1,30,1,0.42857142857142855,1,0.5,0.7894736842105263,1,1
APT-0925,2027-01-14,3,0.0,0,0,20,1,0.3571428571428571,1,1.0,0.6842105263157894,1,1
APT-0926,2027-01-14,3,0.11111111111111116,0,2,45,0,0.3571428571428571,0,0.0,0.0,1,1
APT-0927,2027-01-14,3,0.7777777777777777,1,1,30,2,0.07142857142857142,0,0.0,0.0,1,1
APT-0928,2027-01-14,3,0.7777777777777777,3,0,20,1,0.2857142857142857,0,0.0,0.0,0,1
APT-0929,2027-01-15,4,0.2222222222222221,3,1,30,1,0.7857142857142857,1,0.0,0.47368421052631576,1,1
APT-0930,2027-01-15,4,0.0,1,1,30,1,0.6428571428571428,1,0.5,0.21052631578947367,0,1
APT-0931,2027-01-15,4,0.33333333333333326,0,0,20,0,0.07142857142857142,0,0.0,0.0,0,1
APT-0932,2027-01-16,5,0.8888888888888888,2,2,45,0,0.7142857142857142,0,0.0,0.0,1,1
APT-0933,2027-01-16,5,0.11111111111111116,2,2,45,1,0.6428571428571428,1,1.0,0.9473684210526315,1,1
APT-0934,2027-01-18,0,0.7777777777777777,1,2,45,1,0.6428571428571428,0,0.0,0.0,1,1
APT-0935,2027-01-19,1,0.4444444444444444,1,1,30,2,0.6428571428571428,1,0.5,0.2631578947368421,1,1
APT-0936,2027-01-21,3,0.11111111111111116,0,0,20,1,1.0,1,0.0,0.42105263157894735,1,1
APT-0937,2027-01-23,5,1.0,2,1,30,0,0.07142857142857142,1,0.0,0.42105263157894735,1,0
APT-0938,2027-01-26,1,0.5555555555555554,2,2,45,0,0.21428571428571427,1,0.5,0.05263157894736842,1,0
APT-0939,2027-01-27,2,0.6666666666666665,1,0,20,1,0.9285714285714285,1,0.5,0.7368421052631579,1,1
APT-0940,2027-01-29,4,0.0,3,1,30,0,0.3571428571428571,1,0.5,0.10526315789473684,0,1
APT-0941,2027-02-01,0,0.33333333333333326,2,2,45,1,0.5,1,0.0,0.8421052631578947,1,1
APT-0942,2027-02-03,2,0.6666666666666665,3,0,20,0,0.21428571428571427,0,0.0,0.0,1,0
APT-0943,2027-02-04,3,0.6666666666666665,1,2,45,0,0.14285714285714285,0,0.0,0.0,1,0
APT-0944,2027-02-04,3,0.0,1,0,20,0,0.9285714285714285,1,0.0,0.05263157894736842,1,0
APT-0945,2027-02-05,4,0.6666666666666665,3,2,45,1,0.21428571428571427,0,0.0,0.0,1,1
APT-0946,2027-02-05,4,1.0,3,0,20,0,0.3571428571428571,1,0.5,0.7894736842105263,0,1
APT-0947,2027-02-05,4,0.7777777777777777,3,0,20,1,0.14285714285714285,0,0.0,0.0,1,1
APT-0948,2027-02-05,4,0.2222222222222221,2,0,20,0,0.9285714285714285,1,0.5,0.2631578947368421,1,0
APT-0949,2027-02-08,0,1.0,1,1,30,2,0.14285714285714285,1,0.5,1.0,1,1
APT-0950,2027-02-09,1,0.6666666666666665,0,1,30,1,0.7857142857142857,0,0.0,0.0,0,1
APT-0951,2027-02-10,2,0.0,1,2,45,1,0.21428571428571427,0,0.0,0.0,1,1
APT-0952,2027-02-11,3,0.11111111111111116,3,2,45,2,0.8571428571428571,1,0.5,0.8421052631578947,1,1
APT-0953,2027-02-12,4,1.0,1,2,45,2,0.21428571428571427,0,0.0,0.0,0,1
APT-0954,2027-02-15,0,0.2222222222222221,2,1,30,2,0.7142857142857142,0,0.0,0.0,0,1
APT-0955,2027-02-16,1,0.0,3,1,30,0,0.42857142857142855,0,0.0,0.0,1,1
APT-0956,2027-02-16,1,0.4444444444444444,3,2,45,0,0.07142857142857142,1,0.5,0.894736842105263,1,0
APT-0957,2027-02-17,2,0.5555555555555554,3,1,30,1,0.21428571428571427,1,1.0,0.7368421052631579,1,1
APT-0958,2027-02-18,3,0.5555555555555554,1,1,30,1,0.5714285714285714,1,0.5,0.894736842105263,1,1
APT-0959,2027-02-20,5,0.6666666666666665,1,1,30,1,0.5,1,1.0,0.3157894736842105,0,1
APT-0960,2027-02-20,5,1.0,3,2,45,1,0.21428571428571427,1,0.0,0.21052631578947367,1,1
APT-0961,2027-02-22,0,0.7777777777777777,0,0,20,0,0.14285714285714285,1,0.0,0.10526315789473684,1,0
APT-0962,2027-02-26,4,0.0,0,1,30,0,0.6428571428571428,1,0.5,0.05263157894736842,1,1
APT-0963,2027-02-27,5,0.0,3,0,20,1,0.42857142857142855,1,1.0,0.47368421052631576,1,1
APT-0964,2027-02-27,5,0.0,2,1,30,1,0.5,1,0.0,0.894736842105263,0,1
APT-0965,2027-03-01,0,0.33333333333333326,1,0,20,2,0.2857142857142857,0,0.0,0.0,0,1
APT-0966,2027-03-01,0,0.33333333333333326,0,0,20,1,0.21428571428571427,1,1.0,0.6842105263157894,0,1
APT-0967,2027-03-01,0,1.0,1,0,20,0,0.21428571428571427,1,0.0,0.8421052631578947,0,1
APT-0968,2027-03-02,1,0.33333333333333326,3,1,30,0,0.0,0,0.0,0.0,1,0
APT-0969,2027-03-02,1,0.0,2,1,30,0,0.8571428571428571,0,0.0,0.0,0,1
APT-0970,2027-03-02,1,0.8888888888888888,1,1,30,0,0.21428571428571427,0,0.0,0.0,1,1
APT-0971,2027-03-03,2,0.2222222222222221,1,2,45,1,0.2857142857142857,0,0.0,0.0,1,1
APT-0972,2027-03-03,2,1.0,3,1,30,1,0.21428571428571427,0,0.0,0.0,1,1
APT-0973,2027-03-08,0,0.7777777777777777,3,1,30,2,0.21428571428571427,1,1.0,0.10526315789473684,1,1
APT-0974,2027-03-10,2,0.8888888888888888,1,1,30,1,0.5,1,0.0,1.0,1,1
APT-0975,2027-03-11,3,0.8888888888888888,2,2,45,0,0.5,0,0.0,0.0,1,1
APT-0976,2027-03-11,3,0.11111111111111116,0,0,20,1,0.6428571428571428,1,0.5,0.3157894736842105,1,1
APT-0977,2027-03-12,4,0.6666666666666665,1,1,30,0,0.07142857142857142,1,0.5,0.8421052631578947,1,0
APT-0978,2027-03-12,4,0.4444444444444444,0,0,20,0,0.7142857142857142,1,1.0,0.10526315789473684,1,1
APT-0979,2027-03-12,4,0.6666666666666665,1,1,30,1,0.9285714285714285,1,0.0,0.15789473684210525,1,1
APT-0980,2027-03-13,5,0.7777777777777777,1,0,20,0,1.0,1,0.5,0.42105263157894735,1,0
APT-0981,2027-03-13,5,0.5555555555555554,1,2,45,0,0.07142857142857142,0,0.0,0.0,0,1
APT-0982,2027-03-16,1,0.33333333333333326,0,0,20,1,0.2857142857142857,0,0.0,0.0,1,1
APT-0983,2027-03-17,2,1.0,0,2,45,1,0.8571428571428571,1,0.5,0.3157894736842105,1,1
APT-0984,2027-03-18,3,0.6666666666666665,0,0,20,0,0.5714285714285714,1,0.5,0.3157894736842105,1,0
APT-0985,2027-03-19,4,0.8888888888888888,2,1,30,1,0.07142857142857142,0,0.0,0.0,1,1
APT-0986,2027-03-22,0,0.2222222222222221,0,0,20,0,0.7142857142857142,1,1.0,0.10526315789473684,1,1
APT-0987,2027-03-22,0,0.8888888888888888,0,0,20,1,0.6428571428571428,1,0.0,0.7368421052631579,0,1
APT-0988,2027-03-23,1,0.33333333333333326,3,1,30,1,0.5714285714285714,1,1.0,0.894736842105263,0,1
APT-0989,2027-03-24,2,0.4444444444444444,0,0,20,1,0.2857142857142857,1,0.5,0.42105263157894735,1,0
APT-0990,2027-03-25,3,0.8888888888888888,3,1,30,1,0.42857142857142855,0,0.0,0.0,1,1
APT-0991,2027-03-26,4,0.33333333333333326,2,1,30,0,0.5,0,0.0,0.0,1,1
APT-0992,2027-03-26,4,0.2222222222222221,2,2,45,0,0.2857142857142857,0,0.0,0.0,0,1
APT-0993,2027-03-26,4,1.0,1,1,30,1,0.5714285714285714,0,0.0,0.0,1,1
APT-0994,2027-03-30,1,1.0,0,2,45,0,0.21428571428571427,1,1.0,0.2631578947368421,1,1
APT-0995,2027-03-30,1,0.33333333333333326,2,1,30,0,0.14285714285714285,1,1.0,0.7894736842105263,1,0
APT-0996,2027-04-01,3,0.33333333333333326,2,0,20,1,0.7142857142857142,1,1.0,0.894736842105263,1,1
APT-0997,2027-04-02,4,0.2222222222222221,1,2,45,0,0.21428571428571427,1,0.0,0.05263157894736842,0,0
APT-0998,2027-04-02,4,0.0,2,0,20,1,0.07142857142857142,1,0.5,0.3157894736842105,1,1
APT-0999,2027-04-03,5,0.5555555555555554,1,2,45,1,0.6428571428571428,0,0.0,0.0,0,1
APT-1000,2027-04-03,5,0.2222222222222221,3,1,30,1,0.6428571428571428,1,1.0,0.10526315789473684,1,1
APT-1001,2027-04-03,5,0.8888888888888888,2,1,30,2,0.6428571428571428,1,0.5,0.2631578947368421,1,1
APT-1002,2027-04-05,0,0.11111111111111116,0,0,20,1,0.21428571428571427,1,1.0,0.8421052631578947,1,1
APT-1003,2027-04-05,0,0.6666666666666665,3,0,20,2,0.42857142857142855,1,1.0,0.8421052631578947,1,1
APT-1004,2027-04-09,4,0.5555555555555554,3,0,20,1,0.0,1,1.0,0.3157894736842105,1,1
APT-1005,2027-04-12,0,0.6666666666666665,2,0,20,1,0.0,0,0.0,0.0,1,1
APT-1006,2027-04-12,0,0.11111111111111116,0,1,30,1,0.14285714285714285,0,0.0,0.0,1,1
APT-1007,2027-04-13,1,0.4444444444444444,2,1,30,2,0.3571428571428571,1,1.0,0.21052631578947367,1,1
APT-1008,2027-04-14,2,0.6666666666666665,2,2,45,1,0.42857142857142855,1,0.0,0.42105263157894735,1,0
APT-1009,2027-04-15,3,0.33333333333333326,1,0,20,2,0.07142857142857142,0,0.0,0.0,1,1
APT-1010,2027-04-16,4,0.8888888888888888,3,0,20,1,0.7142857142857142,0,0.0,0.0,0,1
APT-1011,2027-04-17,5,0.5555555555555554,1,0,20,2,0.9285714285714285,1,1.0,0.2631578947368421,1,1
APT-1012,2027-04-17,5,0.33333333333333326,3,2,45,0,0.07142857142857142,1,0.5,0.6842105263157894,1,0
APT-1013,2027-04-17,5,0.0,2,2,45,0,0.6428571428571428,0,0.0,0.0,0,1
APT-1014,2027-04-20,1,0.11111111111111116,0,1,30,0,0.42857142857142855,1,0.5,0.10526315789473684,1,0
APT-1015,2027-04-21,2,0.4444444444444444,3,2,45,1,0.3571428571428571,0,0.0,0.0,0,1
APT-1016,2027-04-22,3,0.4444444444444444,1,1,30,0,0.2857142857142857,0,0.0,0.0,1,0
APT-1017,2027-04-22,3,0.8888888888888888,1,1,30,0,0.5714285714285714,0,0.0,0.0,1,1
APT-1018,2027-04-23,4,0.7777777777777777,1,2,45,0,0.14285714285714285,0,0.0,0.0,1,0
APT-1019,2027-04-27,1,0.11111111111111116,0,1,30,1,0.42857142857142855,1,1.0,0.10526315789473684,0,1
APT-1020,2027-04-28,2,0.5555555555555554,2,1,30,0,0.14285714285714285,0,0.0,0.0,1,0
APT-1021,2027-04-30,4,0.4444444444444444,1,0,20,1,0.07142857142857142,1,0.0,0.5263157894736842,1,0
APT-1022,2027-04-30,4,0.11111111111111116,3,2,45,1,0.3571428571428571,1,0.0,0.7368421052631579,1,1
APT-1023,2027-05-01,5,0.6666666666666665,3,1,30,1,0.14285714285714285,0,0.0,0.0,1,1
APT-1024,2027-05-03,0,0.5555555555555554,2,0,20,1,0.5714285714285714,1,0.0,0.3157894736842105,1,1
APT-1025,2027-05-05,2,0.0,0,0,20,0,0.42857142857142855,1,0.0,0.21052631578947367,1,0
APT-1026,2027-05-05,2,0.4444444444444444,2,1,30,2,0.14285714285714285,0,0.0,0.0,0,1
APT-1027,2027-05-06,3,0.7777777777777777,0,0,20,2,0.7142857142857142,0,0.0,0.0,1,1
APT-1028,2027-05-06,3,0.33333333333333326,2,0,20,0,0.21428571428571427,1,0.0,0.5789473684210527,0,0
APT-1029,2027-05-06,3,0.33333333333333326,1,0,20,0,0.5,1,0.5,0.9473684210526315,1,0
APT-1030,2027-05-07,4,0.11111111111111116,3,0,20,1,0.14285714285714285,0,0.0,0.0,1,1
APT-1031,2027-05-08,5,0.2222222222222221,1,2,45,2,0.14285714285714285,1,0.5,0.9473684210526315,1,1
APT-1032,2027-05-08,5,1.0,0,2,45,2,0.7142857142857142,1,0.0,0.7894736842105263,1,1
APT-1033,2027-05-10,0,0.6666666666666665,3,1,30,2,0.7857142857142857,1,1.0,0.15789473684210525,0,1
APT-1034,2027-05-13,3,0.11111111111111116,1,0,20,2,0.21428571428571427,1,1.0,0.5263157894736842,0,1
APT-1035,2027-05-13,3,0.4444444444444444,3,0,20,1,0.21428571428571427,1,0.0,1.0,1,0
APT-1036,2027-05-13,3,0.11111111111111116,3,1,30,0,0.5,0,0.0,0.0,1,1
APT-1037,2027-05-13,3,0.4444444444444444,1,0,20,0,0.14285714285714285,0,0.0,0.0,1,0
APT-1038,2027-05-17,0,0.11111111111111116,1,0,20,0,0.7142857142857142,1,1.0,0.21052631578947367,0,1
APT-1039,2027-05-17,0,0.6666666666666665,1,1,30,0,0.0,1,0.5,0.10526315789473684,0,1
APT-1040,2027-05-19,2,0.5555555555555554,2,1,30,0,0.07142857142857142,1,0.5,0.7368421052631579,1,0
APT-1041,2027-05-19,2,0.6666666666666665,3,0,20,1,0.07142857142857142,1,0.5,0.47368421052631576,1,0
APT-1042,2027-05-20,3,0.4444444444444444,1,1,30,1,0.21428571428571427,0,0.0,0.0,1,1
APT-1043,2027-05-20,3,0.2222222222222221,2,2,45,0,0.7142857142857142,1,1.0,1.0,1,1
APT-1044,2027-05-21,4,0.2222222222222221,0,1,30,2,0.42857142857142855,1,0.5,0.9473684210526315,1,1
APT-1045,2027-05-21,4,0.2222222222222221,2,0,20,2,0.07142857142857142,1,1.0,0.10526315789473684,1,1
APT-1046,2027-05-21,4,0.4444444444444444,2,0,20,0,0.07142857142857142,1,0.5,0.894736842105263,1,0
APT-1047,2027-05-22,5,0.4444444444444444,3,1,30,0,0.21428571428571427,1,1.0,0.9473684210526315,1,1
APT-1048,2027-05-22,5,0.6666666666666665,1,0,20,1,0.42857142857142855,1,0.5,0.05263157894736842,1,1
APT-1049,2027-05-24,0,0.0,1,1,30,2,0.42857142857142855,0,0.0,0.0,0,1
APT-1050,2027-05-26,2,0.2222222222222221,0,1,30,1,0.07142857142857142,1,0.0,0.7894736842105263,0,0
APT-1051,2027-05-26,2,0.8888888888888888,0,0,20,0,0.5714285714285714,1,0.0,0.3157894736842105,1,0
APT-1052,2027-05-27,3,1.0,1,1,30,1,0.42857142857142855,1,1.0,0.631578947368421,1,1
APT-1053,2027-05-29,5,1.0,3,2,45,2,1.0,1,0.0,0.05263157894736842,1,1
APT-1054,2027-05-29,5,0.33333333333333326,1,0,20,0,0.3571428571428571,0,0.0,0.0,1,0
APT-1055,2027-05-31,0,0.11111111111111116,1,1,30,1,0.21428571428571427,1,1.0,0.3684210526315789,0,1
APT-1056,2027-05-31,0,0.11111111111111116,2,1,30,1,0.07142857142857142,1,0.5,0.2631578947368421,1,1
APT-1057,2027-06-02,2,0.11111111111111116,0,2,45,0,0.7857142857142857,0,0.0,0.0,0,1
APT-1058,2027-06-03,3,1.0,0,1,30,2,0.0,1,0.0,0.8421052631578947,0,1
APT-1059,2027-06-05,5,0.8888888888888888,3,0,20,0,0.21428571428571427,1,0.5,0.3684210526315789,1,1
APT-1060,2027-06-05,5,0.8888888888888888,0,1,30,2,0.3571428571428571,0,0.0,0.0,1,1
APT-1061,2027-06-05,5,0.7777777777777777,1,2,45,1,0.3571428571428571,0,0.0,0.0,1,1
APT-1062,2027-06-07,0,0.33333333333333326,1,1,30,0,0.42857142857142855,1,1.0,0.9473684210526315,1,1
APT-1063,2027-06-07,0,0.4444444444444444,0,1,30,1,0.5,0,0.0,0.0,1,1
APT-1064,2027-06-07,0,0.8888888888888888,0,0,20,0,0.07142857142857142,0,0.0,0.0,1,1
APT-1065,2027-06-08,1,0.8888888888888888,0,1,30,0,0.5,1,1.0,0.5263157894736842,1,1
APT-1066,2027-06-11,4,0.5555555555555554,1,0,20,0,0.7857142857142857,0,0.0,0.0,1,1
APT-1067,2027-06-14,0,0.8888888888888888,3,1,30,2,0.0,0,0.0,0.0,1,1
APT-1068,2027-06-16,2,0.33333333333333326,1,1,30,2,0.0,1,0.5,0.7368421052631579,1,0
APT-1069,2027-06-17,3,0.4444444444444444,1,1,30,0,1.0,1,0.5,0.7894736842105263,1,0
APT-1070,2027-06-18,4,0.8888888888888888,1,0,20,1,0.21428571428571427,0,0.0,0.0,1,1
APT-1071,2027-06-18,4,0.33333333333333326,3,2,45,2,0.2857142857142857,0,0.0,0.0,1,1
APT-1072,2027-06-21,0,0.7777777777777777,0,1,30,1,0.21428571428571427,0,0.0,0.0,0,1
