appointment_id,date,day_of_week,hour_of_day,barber_id,service_type,service_duration_min,booking_channel,lead_time_days,is_returning_customer,previous_no_shows,total_previous_visits,reminder_sent,no_show
APT-0313,2024-12-20,Friday,15,B03,beard_trim,20,phone,13,1,1,15,1,0
APT-0314,2024-12-21,Saturday,13,B01,beard_trim,20,walk-in,2,0,0,0,1,0
APT-0315,2024-12-28,Saturday,17,B03,haircut,30,app,7,1,0,4,1,0
APT-0316,2024-12-31,Tuesday,10,B02,haircut,30,app,5,0,0,0,1,0
APT-0317,2025-01-01,Wednesday,11,B03,beard_trim,20,app,5,1,1,6,0,0
APT-0318,2025-01-10,Friday,11,B02,haircut,30,phone,7,1,1,5,1,0
APT-0319,2025-01-13,Monday,10,B02,haircut,30,phone,4,1,1,4,1,0
APT-0320,2025-01-16,Thursday,11,B03,haircut,30,phone,6,1,0,8,0,0
APT-0321,2025-01-18,Saturday,12,B04,haircut,30,phone,2,1,1,1,1,1
APT-0322,2025-01-20,Monday,16,B02,haircut,30,app,3,1,0,7,1,0
APT-0323,2025-01-23,Thursday,12,B02,beard_trim,20,phone,10,0,0,0,1,0
APT-0324,2025-01-27,Monday,17,B03,combo,45,phone,1,0,0,0,1,1
APT-0325,2025-01-30,Thursday,16,B03,beard_trim,20,app,6,1,0,1,1,0
APT-0326,2025-02-01,Saturday,18,B01,combo,45,app,2,0,0,0,1,0
APT-0327,2025-02-01,Saturday,10,B02,haircut,30,app,10,1,1,19,1,0
APT-0328,2025-02-04,Tuesday,18,B02,combo,45,app,5,0,0,0,1,0
APT-0329,2025-02-06,Thursday,15,B04,beard_trim,20,phone,4,1,1,8,1,1
APT-0330,2025-02-07,Friday,18,B02,haircut,30,walk-in,2,0,0,0,1,0
APT-0331,2025-02-07,Friday,12,B02,combo,45,phone,4,1,0,5,1,1
APT-0332,2025-02-11,Tuesday,18,B04,haircut,30,app,13,1,0,8,0,0
APT-0333,2025-02-11,Tuesday,14,B02,haircut,30,phone,5,0,0,0,0,0
APT-0334,2025-02-12,Wednesday,9,B01,haircut,30,phone,4,1,1,12,1,1
APT-0335,2025-02-13,Thursday,13,B01,haircut,30,app,8,1,2,9,1,1
APT-0336,2025-02-13,Thursday,10,B01,haircut,30,walk-in,3,0,0,0,1,0
APT-0337,2025-02-14,Friday,18,B01,beard_trim,20,app,4,0,0,0,1,0
APT-0338,2025-02-15,Saturday,12,B02,combo,45,app,3,1,2,4,1,1
APT-0339,2025-02-17,Monday,11,B03,haircut,30,app,2,1,0,14,1,0
APT-0340,2025-02-17,Monday,14,B03,beard_trim,20,app,7,0,0,0,1,0
APT-0341,2025-02-18,Tuesday,13,B01,haircut,30,walk-in,10,1,2,6,1,0
APT-0342,2025-02-18,Tuesday,9,B02,combo,45,app,11,0,0,0,0,0
APT-0343,2025-02-19,Wednesday,17,B01,haircut,30,app,11,0,0,0,1,0
APT-0344,2025-02-20,Thursday,17,B04,haircut,30,app,4,1,1,13,0,0
APT-0345,2025-02-21,Friday,16,B01,beard_trim,20,app,3,0,0,0,1,0
APT-0346,2025-02-21,Friday,15,B03,beard_trim,20,app,6,0,0,0,1,0
APT-0347,2025-02-22,Saturday,13,B02,beard_trim,20,app,13,1,1,6,1,0
APT-0348,2025-02-24,Monday,14,B03,beard_trim,20,phone,7,0,0,0,1,0
APT-0349,2025-02-24,Monday,14,B02,beard_trim,20,app,5,0,0,0,1,0
APT-0350,2025-02-24,Monday,10,B03,haircut,30,phone,7,1,0,18,0,0
APT-0351,2025-02-26,Wednesday,9,B01,haircut,30,app,8,1,0,19,1,0
APT-0352,2025-02-26,Wednesday,11,B04,haircut,30,phone,11,1,2,19,0,1
APT-0353,2025-02-27,Thursday,13,B02,haircut,30,walk-in,8,1,0,3,1,0
APT-0354,2025-02-27,Thursday,10,B03,haircut,30,app,4,1,0,10,1,0
APT-0355,2025-03-03,Monday,10,B03,haircut,30,app,3,0,0,0,1,0
APT-0356,2025-03-03,Monday,17,B04,haircut,30,walk-in,5,1,0,10,1,0
APT-0357,2025-03-04,Tuesday,12,B01,beard_trim,20,phone,3,0,0,0,1,0
APT-0358,2025-03-05,Wednesday,14,B01,haircut,30,phone,12,0,0,0,1,0
APT-0359,2025-03-06,Thursday,14,B01,beard_trim,20,app,5,1,2,7,0,0
APT-0360,2025-03-06,Thursday,16,B01,beard_trim,20,app,4,1,1,1,1,0
APT-0361,2025-03-06,Thursday,16,B02,haircut,30,phone,3,1,0,9,1,0
APT-0362,2025-03-07,Friday,11,B04,haircut,30,walk-in,6,0,0,0,1,0
APT-0363,2025-03-07,Friday,17,B04,beard_trim,20,app,5,0,0,0,1,0
APT-0364,2025-03-10,Monday,12,B02,beard_trim,20,phone,1,1,2,2,0,0
APT-0365,2025-03-11,Tuesday,17,B03,haircut,30,phone,10,1,2,12,0,0
APT-0366,2025-03-13,Thursday,13,B04,haircut,30,app,3,1,1,8,1,0
APT-0367,2025-03-13,Thursday,10,B04,beard_trim,20,app,4,0,0,0,0,0
APT-0368,2025-03-14,Friday,16,B01,beard_trim,20,app,2,0,0,0,1,0
APT-0369,2025-03-14,Friday,9,B02,haircut,30,app,5,1,1,5,1,0
APT-0370,2025-03-20,Thursday,16,B03,haircut,30,phone,7,1,0,15,1,0
APT-0371,2025-03-21,Friday,9,B02,combo,45,app,11,0,0,0,1,0
APT-0372,2025-03-21,Friday,11,B02,haircut,30,app,1,0,0,0,1,0
APT-0373,2025-03-24,Monday,15,B04,combo,45,phone,13,0,0,0,1,0
APT-0374,2025-03-24,Monday,18,B04,haircut,30,phone,7,0,0,0,1,0
APT-0375,2025-03-27,Thursday,13,B04,beard_trim,20,phone,3,1,0,15,1,0
APT-0376,2025-03-29,Saturday,10,B03,haircut,30,phone,2,0,0,0,1,0
APT-0377,2025-04-02,Wednesday,11,B01,haircut,30,app,3,1,2,8,1,1
APT-0378,2025-04-04,Friday,17,B02,combo,45,phone,10,1,0,15,1,1
APT-0379,2025-04-05,Saturday,16,B02,haircut,30,app,3,1,1,10,1,0
APT-0380,2025-04-07,Monday,10,B02,combo,45,app,4,1,1,13,0,0
APT-0381,2025-04-07,Monday,12,B02,haircut,30,app,7,0,0,0,0,0
APT-0382,2025-04-10,Thursday,11,B03,combo,45,phone,10,0,0,0,1,0
APT-0383,2025-04-11,Friday,10,B02,combo,45,phone,6,0,0,0,1,1
APT-0384,2025-04-11,Friday,17,B03,beard_trim,20,app,8,1,0,6,0,0
APT-0385,2025-04-12,Saturday,15,B02,haircut,30,walk-in,2,0,0,0,0,0
APT-0386,2025-04-12,Saturday,10,B02,beard_trim,20,walk-in,10,1,2,10,1,0
APT-0387,2025-04-16,Wednesday,15,B01,beard_trim,20,app,3,0,0,0,1,0
APT-0388,2025-04-16,Wednesday,13,B01,combo,45,phone,1,0,0,0,1,1
APT-0389,2025-04-16,Wednesday,9,B04,haircut,30,app,13,1,2,14,0,0
APT-0390,2025-04-18,Friday,13,B02,haircut,30,walk-in,2,1,2,10,1,0
APT-0391,2025-04-19,Saturday,10,B01,haircut,30,app,1,1,1,5,1,0
APT-0392,2025-04-19,Saturday,11,B03,beard_trim,20,app,6,1,0,3,1,0
APT-0393,2025-04-22,Tuesday,17,B02,combo,45,app,3,0,0,0,1,0
APT-0394,2025-04-25,Friday,16,B01,haircut,30,app,1,0,0,0,1,0
APT-0395,2025-04-26,Saturday,10,B02,beard_trim,20,phone,6,1,0,6,1,0
APT-0396,2025-04-26,Saturday,17,B01,combo,45,phone,8,1,1,5,1,1
APT-0397,2025-04-28,Monday,14,B03,haircut,30,app,9,1,2,6,1,0
APT-0398,2025-04-29,Tuesday,17,B01,haircut,30,phone,2,0,0,0,1,0
APT-0399,2025-04-30,Wednesday,16,B01,beard_trim,20,walk-in,5,1,0,15,1,0
APT-0400,2025-04-30,Wednesday,12,B01,beard_trim,20,phone,9,0,0,0,1,0
APT-0401,2025-05-02,Friday,14,B02,haircut,30,phone,2,1,2,9,1,0
APT-0402,2025-05-02,Friday,14,B01,combo,45,app,2,1,0,4,0,0
APT-0403,2025-05-03,Saturday,16,B03,beard_trim,20,app,0,1,2,11,0,0
APT-0404,2025-05-06,Tuesday,11,B01,combo,45,walk-in,5,1,1,19,1,0
APT-0405,2025-05-06,Tuesday,12,B03,combo,45,phone,2,1,1,15,1,1
APT-0406,2025-05-07,Wednesday,11,B02,combo,45,phone,7,0,0,0,1,1
APT-0407,2025-05-08,Thursday,11,B02,beard_trim,20,walk-in,13,1,1,6,0,0
APT-0408,2025-05-09,Friday,10,B01,haircut,30,app,2,1,1,7,1,0
APT-0409,2025-05-10,Saturday,9,B03,beard_trim,20,phone,6,1,0,1,0,0
APT-0410,2025-05-12,Monday,18,B04,haircut,30,app,2,1,1,1,1,1
APT-0411,2025-05-13,Tuesday,9,B01,beard_trim,20,app,0,1,2,15,1,0
APT-0412,2025-05-13,Tuesday,17,B01,haircut,30,phone,8,0,0,0,1,0
APT-0413,2025-05-14,Wednesday,9,B04,beard_trim,20,app,4,1,0,19,1,1
APT-0414,2025-05-14,Wednesday,16,B02,haircut,30,walk-in,12,1,2,12,0,0
APT-0415,2025-05-16,Friday,12,B01,haircut,30,app,5,1,1,18,1,0
APT-0416,2025-05-19,Monday,14,B01,haircut,30,walk-in,2,1,2,8,1,0
APT-0417,2025-05-19,Monday,11,B03,beard_trim,20,phone,4,1,2,5,1,1
APT-0418,2025-05-20,Tuesday,13,B03,beard_trim,20,phone,2,0,0,0,0,0
APT-0419,2025-05-20,Tuesday,13,B02,haircut,30,walk-in,10,1,0,5,1,0
APT-0420,2025-05-20,Tuesday,14,B04,combo,45,app,7,1,0,15,0,0
APT-0421,2025-05-21,Wednesday,12,B02,combo,45,app,3,1,1,1,0,1
APT-0422,2025-05-22,Thursday,14,B02,haircut,30,app,5,1,0,18,0,0
APT-0423,2025-05-22,Thursday,17,B02,beard_trim,20,app,7,1,1,15,0,0
APT-0424,2025-05-24,Saturday,13,B02,haircut,30,walk-in,8,1,2,8,0,0
APT-0425,2025-05-27,Tuesday,12,B01,haircut,30,phone,1,1,1,14,1,0
APT-0426,2025-05-29,Thursday,10,B01,beard_trim,20,app,0,0,0,0,0,0
APT-0427,2025-05-29,Thursday,12,B02,haircut,30,app,1,0,0,0,1,0
APT-0428,2025-05-31,Saturday,10,B03,combo,45,phone,4,1,0,3,1,1
APT-0429,2025-06-02,Monday,10,B01,combo,45,phone,4,0,0,0,1,0
APT-0430,2025-06-03,Tuesday,18,B02,combo,45,app,1,1,0,1,1,0
APT-0431,2025-06-03,Tuesday,9,B03,beard_trim,20,phone,4,0,0,0,1,1
APT-0432,2025-06-04,Wednesday,13,B03,beard_trim,20,phone,4,1,2,15,0,0
APT-0433,2025-06-05,Thursday,17,B03,combo,45,phone,1,0,0,0,1,0
APT-0434,2025-06-07,Saturday,18,B03,haircut,30,app,11,0,0,0,1,0
APT-0435,2025-06-07,Saturday,10,B03,haircut,30,phone,6,1,2,19,1,1
APT-0436,2025-06-07,Saturday,10,B01,beard_trim,20,app,3,0,0,0,1,1
APT-0437,2025-06-09,Monday,12,B02,haircut,30,app,5,0,0,0,1,0
APT-0438,2025-06-09,Monday,14,B03,haircut,30,phone,3,0,0,0,1,0
APT-0439,2025-06-09,Monday,18,B01,haircut,30,phone,10,0,0,0,1,0
APT-0440,2025-06-11,Wednesday,11,B01,beard_trim,20,app,5,1,1,4,1,0
APT-0441,2025-06-12,Thursday,10,B01,haircut,30,walk-in,5,0,0,0,1,0
APT-0442,2025-06-12,Thursday,11,B02,haircut,30,app,11,1,1,19,1,0
APT-0443,2025-06-12,Thursday,17,B02,haircut,30,phone,9,1,2,17,1,0
APT-0444,2025-06-12,Thursday,9,B01,haircut,30,walk-in,9,1,2,7,1,1
APT-0445,2025-06-13,Friday,12,B03,combo,45,phone,2,1,1,2,1,0
APT-0446,2025-06-13,Friday,10,B04,haircut,30,walk-in,2,0,0,0,0,0
APT-0447,2025-06-16,Monday,10,B01,beard_trim,20,phone,7,1,1,1,0,0
APT-0448,2025-06-18,Wednesday,18,B04,beard_trim,20,phone,4,1,2,14,1,0
APT-0449,2025-06-18,Wednesday,9,B01,haircut,30,phone,7,0,0,0,0,0
APT-0450,2025-06-19,Thursday,12,B04,combo,45,phone,8,1,1,1,1,0
APT-0451,2025-06-20,Friday,18,B04,beard_trim,20,app,3,1,1,19,1,0
APT-0452,2025-06-20,Friday,15,B01,beard_trim,20,phone,3,1,2,16,1,0
APT-0453,2025-06-23,Monday,9,B03,haircut,30,app,5,1,0,18,1,0
APT-0454,2025-06-25,Wednesday,13,B04,haircut,30,walk-in,3,0,0,0,1,1
APT-0455,2025-06-26,Thursday,18,B04,combo,45,app,7,1,1,1,1,0
APT-0456,2025-06-27,Friday,13,B04,beard_trim,20,app,8,1,0,15,0,0
APT-0457,2025-06-27,Friday,14,B02,combo,45,walk-in,4,1,0,15,1,1
APT-0458,2025-06-28,Saturday,14,B01,combo,45,app,7,0,0,0,0,0
APT-0459,2025-07-01,Tuesday,15,B03,haircut,30,app,5,0,0,0,1,0
APT-0460,2025-07-01,Tuesday,10,B03,beard_trim,20,phone,7,1,1,8,1,0
APT-0461,2025-07-02,Wednesday,17,B03,haircut,30,app,2,0,0,0,1,0
APT-0462,2025-07-03,Thursday,18,B02,beard_trim,20,app,8,0,0,0,1,0
APT-0463,2025-07-03,Thursday,10,B02,haircut,30,phone,7,1,0,13,1,0
APT-0464,2025-07-04,Friday,17,B01,haircut,30,app,2,1,1,16,1,0
APT-0465,2025-07-04,Friday,17,B03,beard_trim,20,app,5,0,0,0,1,0
APT-0466,2025-07-07,Monday,16,B01,beard_trim,20,app,10,1,2,12,1,0
APT-0467,2025-07-07,Monday,12,B03,beard_trim,20,app,2,1,2,15,0,1
APT-0468,2025-07-07,Monday,13,B03,haircut,30,app,8,1,1,18,1,0
APT-0469,2025-07-08,Tuesday,17,B02,haircut,30,app,13,0,0,0,0,0
APT-0470,2025-07-08,Tuesday,10,B02,combo,45,phone,10,0,0,0,1,0
APT-0471,2025-07-09,Wednesday,17,B02,haircut,30,phone,4,1,1,5,1,0
APT-0472,2025-07-09,Wednesday,18,B04,haircut,30,app,6,0,0,0,0,1
APT-0473,2025-07-10,Thursday,15,B03,beard_trim,20,app,14,1,1,7,1,0
APT-0474,2025-07-12,Saturday,12,B02,haircut,30,walk-in,5,0,0,0,0,1
APT-0475,2025-07-12,Saturday,14,B01,beard_trim,20,phone,1,1,0,5,0,0
APT-0476,2025-07-14,Monday,9,B01,haircut,30,app,0,1,2,13,0,1
APT-0477,2025-07-15,Tuesday,18,B02,combo,45,phone,9,1,0,3,0,1
APT-0478,2025-07-16,Wednesday,12,B04,combo,45,app,4,1,1,15,1,0
APT-0479,2025-07-16,Wednesday,9,B03,combo,45,walk-in,2,1,2,13,1,0
APT-0480,2025-07-16,Wednesday,16,B01,beard_trim,20,walk-in,3,1,2,19,1,0
APT-0481,2025-07-18,Friday,15,B04,haircut,30,walk-in,8,1,1,1,1,0
APT-0482,2025-07-19,Saturday,15,B02,beard_trim,20,app,4,1,0,6,1,0
APT-0483,2025-07-23,Wednesday,9,B04,combo,45,app,10,1,2,18,1,0
APT-0484,2025-07-24,Thursday,16,B01,beard_trim,20,app,8,1,2,10,1,0
APT-0485,2025-07-24,Thursday,15,B03,beard_trim,20,app,13,1,1,11,0,1
APT-0486,2025-07-28,Monday,16,B04,beard_trim,20,app,11,0,0,0,1,0
APT-0487,2025-07-29,Tuesday,17,B01,beard_trim,20,phone,2,1,0,15,1,0
APT-0488,2025-07-29,Tuesday,11,B03,beard_trim,20,app,6,1,1,5,0,1
APT-0489,2025-07-31,Thursday,11,B04,haircut,30,walk-in,0,1,1,19,1,1
APT-0490,2025-08-01,Friday,18,B01,haircut,30,app,14,1,2,8,1,0
APT-0491,2025-08-02,Saturday,14,B01,beard_trim,20,app,2,1,2,4,1,0
APT-0492,2025-08-04,Monday,13,B03,haircut,30,walk-in,7,1,0,12,1,1
APT-0493,2025-08-06,Wednesday,11,B02,combo,45,phone,10,0,0,0,1,1
APT-0494,2025-08-07,Thursday,15,B01,beard_trim,20,app,2,1,0,9,1,0
APT-0495,2025-08-07,Thursday,16,B02,haircut,30,phone,10,0,0,0,1,0
APT-0496,2025-08-08,Friday,9,B03,combo,45,app,0,0,0,0,0,0
APT-0497,2025-08-08,Friday,14,B01,beard_trim,20,app,4,0,0,0,1,0
APT-0498,2025-08-08,Friday,18,B02,beard_trim,20,phone,4,1,2,12,1,1
APT-0499,2025-08-11,Monday,11,B03,haircut,30,app,3,0,0,0,1,0
APT-0500,2025-08-15,Friday,11,B02,combo,45,phone,6,1,0,16,1,0
APT-0501,2025-08-15,Friday,17,B03,haircut,30,app,11,1,1,5,1,0
APT-0502,2025-08-16,Saturday,9,B02,beard_trim,20,phone,3,1,0,5,1,0
APT-0503,2025-08-16,Saturday,12,B04,haircut,30,phone,5,0,0,0,0,0
APT-0504,2025-08-19,Tuesday,13,B03,beard_trim,20,app,10,0,0,0,1,0
APT-0505,2025-08-21,Thursday,16,B01,beard_trim,20,app,8,1,1,12,0,0
APT-0506,2025-08-22,Friday,10,B04,beard_trim,20,app,0,1,1,14,1,0
APT-0507,2025-08-23,Saturday,13,B02,haircut,30,phone,12,1,0,18,0,0
APT-0508,2025-08-23,Saturday,10,B01,combo,45,phone,0,1,1,15,1,0
APT-0509,2025-08-26,Tuesday,16,B01,beard_trim,20,phone,6,1,1,7,1,1
APT-0510,2025-08-29,Friday,15,B03,haircut,30,app,5,1,0,16,1,0
APT-0511,2025-08-30,Saturday,13,B01,combo,45,app,8,1,2,4,1,0
APT-0512,2025-08-30,Saturday,12,B01,beard_trim,20,phone,1,1,2,4,1,0
APT-0513,2025-08-30,Saturday,10,B01,combo,45,app,2,1,1,7,1,0
APT-0514,2025-09-01,Monday,18,B02,combo,45,phone,8,1,0,11,0,0
APT-0515,2025-09-02,Tuesday,15,B02,combo,45,app,1,0,0,0,1,0
APT-0516,2025-09-06,Saturday,12,B02,beard_trim,20,app,4,0,0,0,0,0
APT-0517,2025-09-06,Saturday,13,B01,beard_trim,20,phone,8,1,1,6,1,0
APT-0518,2025-09-12,Friday,16,B01,haircut,30,phone,6,1,1,8,1,0
APT-0519,2025-09-18,Thursday,16,B03,beard_trim,20,phone,2,0,0,0,0,0
APT-0520,2025-09-23,Tuesday,13,B02,beard_trim,20,app,3,1,1,9,0,0
APT-0521,2025-09-24,Wednesday,12,B03,beard_trim,20,walk-in,13,0,0,0,1,0
APT-0522,2025-09-25,Thursday,15,B01,combo,45,walk-in,4,0,0,0,1,0
APT-0523,2025-09-29,Monday,15,B01,haircut,30,walk-in,0,1,1,9,1,0
APT-0524,2025-09-29,Monday,14,B01,haircut,30,phone,2,1,2,3,0,1
APT-0525,2025-09-30,Tuesday,9,B02,beard_trim,20,phone,3,0,0,0,1,0
APT-0526,2025-10-01,Wednesday,13,B02,haircut,30,phone,14,1,0,14,1,0
APT-0527,2025-10-02,Thursday,15,B03,haircut,30,app,3,1,0,5,1,0
APT-0528,2025-10-03,Friday,18,B02,haircut,30,app,0,1,0,17,0,0
APT-0529,2025-10-03,Friday,14,B02,combo,45,phone,5,1,0,8,1,0
APT-0530,2025-10-03,Friday,12,B02,haircut,30,app,1,1,2,3,1,1
APT-0531,2025-10-03,Friday,14,B01,haircut,30,app,3,1,2,4,1,0
APT-0532,2025-10-04,Saturday,10,B02,haircut,30,walk-in,14,1,1,14,1,0
APT-0533,2025-10-06,Monday,9,B02,haircut,30,app,7,1,2,5,1,0
APT-0534,2025-10-08,Wednesday,15,B02,haircut,30,phone,1,0,0,0,1,0
APT-0535,2025-10-09,Thursday,18,B01,beard_trim,20,phone,4,0,0,0,1,1
APT-0536,2025-10-10,Friday,17,B03,beard_trim,20,app,2,1,0,17,0,1
APT-0537,2025-10-11,Saturday,14,B04,haircut,30,walk-in,1,1,0,10,0,0
APT-0538,2025-10-11,Saturday,9,B01,beard_trim,20,app,6,1,2,18,1,0
APT-0539,2025-10-11,Saturday,18,B03,haircut,30,walk-in,5,0,0,0,1,0
APT-0540,2025-10-14,Tuesday,13,B03,haircut,30,phone,8,1,1,17,1,0
APT-0541,2025-10-15,Wednesday,11,B01,combo,45,app,11,0,0,0,0,1
APT-0542,2025-10-16,Thursday,17,B03,beard_trim,20,app,2,1,1,2,0,1
APT-0543,2025-10-16,Thursday,16,B03,combo,45,app,12,1,2,14,0,0
APT-0544,2025-10-17,Friday,16,B04,haircut,30,app,5,1,0,15,1,0
APT-0545,2025-10-21,Tuesday,11,B04,haircut,30,app,2,1,2,18,1,0
APT-0546,2025-10-21,Tuesday,18,B01,haircut,30,walk-in,10,0,0,0,1,0
APT-0547,2025-10-27,Monday,13,B02,haircut,30,app,0,1,2,2,1,0
APT-0548,2025-10-27,Monday,14,B02,combo,45,walk-in,5,1,1,12,0,1
APT-0549,2025-10-29,Wednesday,16,B01,haircut,30,app,7,1,1,14,1,0
APT-0550,2025-10-30,Thursday,15,B02,combo,45,walk-in,3,1,0,12,0,1
APT-0551,2025-11-01,Saturday,10,B04,combo,45,app,10,1,0,1,1,0
APT-0552,2025-11-03,Monday,12,B01,beard_trim,20,app,2,1,0,1,1,0
APT-0553,2025-11-04,Tuesday,12,B02,haircut,30,phone,9,1,2,13,1,0
APT-0554,2025-11-04,Tuesday,18,B03,beard_trim,20,app,1,1,0,17,0,0
APT-0555,2025-11-05,Wednesday,16,B02,haircut,30,walk-in,2,1,0,4,0,0
APT-0556,2025-11-07,Friday,12,B02,beard_trim,20,app,3,1,0,1,1,0
APT-0557,2025-11-10,Monday,16,B04,haircut,30,phone,10,1,0,8,0,0
APT-0558,2025-11-10,Monday,16,B02,combo,45,phone,1,0,0,0,1,0
APT-0559,2025-11-15,Saturday,12,B01,beard_trim,20,phone,10,1,0,19,1,0
APT-0560,2025-11-17,Monday,13,B01,beard_trim,20,app,2,1,0,18,0,0
APT-0561,2025-11-18,Tuesday,17,B04,beard_trim,20,app,4,1,2,11,0,1
APT-0562,2025-11-18,Tuesday,14,B01,beard_trim,20,app,3,0,0,0,0,0
APT-0563,2025-11-20,Thursday,10,B02,combo,45,app,1,1,2,5,1,0
APT-0564,2025-11-20,Thursday,16,B01,haircut,30,app,12,1,1,19,1,1
APT-0565,2025-11-21,Friday,14,B02,combo,45,walk-in,4,1,2,9,1,0
APT-0566,2025-11-26,Wednesday,14,B04,combo,45,phone,7,0,0,0,1,0
APT-0567,2025-11-27,Thursday,16,B02,combo,45,phone,5,0,0,0,1,0
APT-0568,2025-11-28,Friday,18,B04,haircut,30,app,5,1,1,4,0,0
APT-0569,2025-12-03,Wednesday,12,B01,combo,45,app,6,0,0,0,0,0
APT-0570,2025-12-04,Thursday,13,B02,haircut,30,phone,11,1,2,10,1,1
APT-0571,2025-12-05,Friday,10,B04,beard_trim,20,app,7,1,2,4,1,0
APT-0572,2025-12-09,Tuesday,15,B02,haircut,30,app,5,1,0,2,0,0
APT-0573,2025-12-09,Tuesday,13,B01,haircut,30,phone,6,0,0,0,1,1
APT-0574,2025-12-12,Friday,12,B04,haircut,30,phone,6,1,1,17,1,0
APT-0575,2025-12-13,Saturday,15,B02,haircut,30,walk-in,4,1,2,2,0,0
APT-0576,2025-12-13,Saturday,13,B02,haircut,30,app,6,1,0,11,0,0
APT-0577,2025-12-15,Monday,13,B04,combo,45,phone,4,0,0,0,1,0
APT-0578,2025-12-16,Tuesday,13,B01,haircut,30,app,8,0,0,0,0,0
APT-0579,2025-12-17,Wednesday,11,B02,beard_trim,20,app,13,1,1,4,1,0
APT-0580,2025-12-17,Wednesday,10,B01,haircut,30,phone,13,1,1,2,1,0
APT-0581,2025-12-19,Friday,17,B02,beard_trim,20,app,9,0,0,0,1,0
APT-0582,2025-12-19,Friday,9,B01,beard_trim,20,phone,6,1,0,8,1,0
APT-0583,2025-12-20,Saturday,12,B03,haircut,30,app,8,0,0,0,1,0
APT-0584,2025-12-22,Monday,15,B01,beard_trim,20,app,2,1,0,17,1,0
APT-0585,2025-12-22,Monday,10,B03,combo,45,walk-in,4,0,0,0,0,1
APT-0586,2025-12-22,Monday,15,B01,combo,45,app,2,1,0,14,1,0
APT-0587,2025-12-23,Tuesday,16,B02,haircut,30,phone,0,1,2,2,1,0
APT-0588,2025-12-27,Saturday,15,B02,haircut,30,app,13,0,0,0,1,0
APT-0589,2025-12-27,Saturday,12,B03,beard_trim,20,walk-in,10,1,2,5,0,0
APT-0590,2025-12-27,Saturday,9,B02,haircut,30,app,5,0,0,0,1,0
APT-0591,2025-12-29,Monday,17,B02,combo,45,app,2,0,0,0,1,0
APT-0592,2025-12-29,Monday,12,B04,haircut,30,phone,7,0,0,0,0,1
APT-0593,2025-12-30,Tuesday,17,B02,combo,45,app,4,0,0,0,1,0
APT-0594,2025-12-30,Tuesday,10,B01,haircut,30,app,9,1,1,2,1,0
APT-0595,2025-12-31,Wednesday,10,B04,haircut,30,walk-in,14,0,0,0,1,1
APT-0596,2025-12-31,Wednesday,16,B02,combo,45,phone,3,1,0,18,0,0
APT-0597,2025-12-31,Wednesday,18,B01,combo,45,phone,2,0,0,0,1,1
APT-0598,2026-01-01,Thursday,17,B02,combo,45,phone,2,1,0,13,0,1
APT-0599,2026-01-01,Thursday,16,B01,combo,45,walk-in,1,1,1,10,1,0
APT-0600,2026-01-02,Friday,11,B01,haircut,30,walk-in,4,1,0,2,1,0
APT-0601,2026-01-02,Friday,18,B03,haircut,30,phone,0,0,0,0,0,0
APT-0602,2026-01-02,Friday,15,B01,haircut,30,app,1,0,0,0,1,1
APT-0603,2026-01-02,Friday,10,B03,beard_trim,20,app,3,1,1,17,1,0
APT-0604,2026-01-03,Saturday,10,B04,haircut,30,phone,2,1,2,7,1,1
APT-0605,2026-01-06,Tuesday,17,B03,combo,45,walk-in,8,1,0,3,1,0
APT-0606,2026-01-06,Tuesday,11,B03,haircut,30,phone,1,0,0,0,1,0
APT-0607,2026-01-12,Monday,16,B03,haircut,30,app,10,0,0,0,1,0
APT-0608,2026-01-13,Tuesday,10,B04,haircut,30,app,2,1,1,11,1,0
APT-0609,2026-01-14,Wednesday,11,B02,haircut,30,phone,1,1,2,9,0,0
APT-0610,2026-01-15,Thursday,11,B01,haircut,30,walk-in,0,1,0,1,1,1
APT-0611,2026-01-17,Saturday,11,B02,beard_trim,20,app,7,0,0,0,1,0
APT-0612,2026-01-19,Monday,15,B02,haircut,30,phone,2,0,0,0,1,1
APT-0613,2026-01-21,Wednesday,18,B01,beard_trim,20,phone,5,1,2,11,1,1
APT-0614,2026-01-24,Saturday,18,B03,combo,45,walk-in,1,1,2,17,1,0
APT-0615,2026-01-24,Saturday,16,B01,beard_trim,20,app,14,0,0,0,1,0
APT-0616,2026-01-24,Saturday,11,B04,beard_trim,20,walk-in,1,1,1,18,1,0
APT-0617,2026-01-26,Monday,18,B01,haircut,30,phone,4,1,0,11,0,0
APT-0618,2026-01-27,Tuesday,14,B01,haircut,30,phone,10,0,0,0,1,1
APT-0619,2026-01-27,Tuesday,14,B01,haircut,30,app,2,1,2,18,0,1
APT-0620,2026-01-28,Wednesday,16,B01,combo,45,phone,2,1,1,13,0,1
APT-0621,2026-01-28,Wednesday,16,B01,beard_trim,20,phone,9,1,1,15,0,0
APT-0622,2026-01-29,Thursday,18,B01,haircut,30,app,3,1,0,5,1,0
APT-0623,2026-01-29,Thursday,14,B01,haircut,30,app,0,1,2,13,1,0
APT-0624,2026-01-29,Thursday,15,B01,combo,45,phone,4,0,0,0,1,1
APT-0625,2026-01-29,Thursday,16,B02,beard_trim,20,phone,0,1,0,2,0,0
APT-0626,2026-01-29,Thursday,11,B02,beard_trim,20,app,11,1,0,5,1,0
